SP_1.csv,SP_10.csv,SP_11.csv,SP_12.csv,SP_13.csv,SP_2.csv,SP_3.csv,SP_4.csv,SP_5.csv,SP_6.csv,SP_7.csv,SP_8.csv,SP_9.csv
4736.0000,3645.0000,4625.5000,3902.5000,3348.0000,3522.0000,3118.5000,2938.0000,2751.5000,4100.5000,3570.5000,3153.0000,3462.0000
4799.5000,3643.5000,4655.0000,3922.0000,3409.5000,3524.5000,3135.5000,2931.5000,2828.0000,4132.5000,3585.5000,3174.0000,3484.5000
4712.5000,3647.0000,4593.0000,3936.5000,3412.0000,3482.0000,3104.0000,3004.5000,2757.5000,4063.0000,3633.5000,3081.5000,3468.5000
4750.0000,3620.0000,4614.5000,3878.0000,3375.0000,3539.5000,3119.0000,2958.5000,2755.0000,4086.0000,3655.0000,3132.5000,3469.5000
4685.0000,3583.0000,4570.5000,3837.5000,3324.5000,3437.0000,3061.0000,2885.5000,2706.5000,4025.0000,3531.0000,3111.5000,3411.0000
4700.5000,3583.5000,4546.0000,3850.5000,3341.5000,3489.0000,3051.5000,2868.5000,2730.0000,4050.0000,3530.5000,3089.5000,3445.0000
4660.5000,3610.5000,4543.0000,3855.5000,3323.5000,3420.5000,3085.5000,2877.0000,2804.0000,4016.5000,3555.0000,3107.5000,3411.0000
4704.0000,3561.0000,4542.0000,3820.0000,3261.0000,3491.0000,3090.0000,2870.0000,2772.5000,4003.0000,3543.0000,3110.5000,3414.5000
4676.5000,3513.0000,4520.5000,3811.5000,3317.0000,3473.0000,3075.5000,2893.0000,2797.0000,4003.5000,3504.0000,3079.0000,3368.5000
4697.5000,3575.0000,4545.0000,3786.0000,3309.0000,3414.0000,3080.0000,2887.5000,2745.5000,4007.5000,3517.5000,3077.5000,3389.5000
4633.5000,3457.5000,4469.0000,3749.5000,3295.0000,3447.5000,3041.0000,2807.5000,2702.0000,3988.0000,3545.5000,3020.5000,3362.5000
4620.5000,3547.5000,4497.5000,3751.5000,3261.5000,3427.0000,2996.5000,2883.5000,2719.0000,4015.5000,3551.5000,3094.0000,3339.0000
4642.0000,3499.5000,4508.0000,3747.0000,3303.5000,3400.5000,3048.0000,2855.5000,2761.0000,3952.0000,3523.5000,3061.5000,3356.0000
4529.5000,3507.5000,4433.5000,3751.0000,3276.5000,3383.5000,2969.0000,2822.5000,2731.5000,3970.5000,3482.5000,3012.0000,3341.5000
4534.5000,3453.5000,4393.0000,3718.5000,3213.5000,3335.0000,2966.5000,2773.0000,2659.0000,3900.0000,3467.0000,2965.0000,3269.5000
4540.0000,3439.5000,4329.0000,3734.0000,3201.0000,3359.5000,2994.5000,2775.5000,2641.0000,3916.0000,3398.0000,2960.5000,3272.5000
4571.5000,3468.5000,4389.0000,3721.0000,3251.0000,3371.0000,2957.5000,2785.5000,2681.5000,3866.5000,3437.5000,2984.0000,3352.0000
4563.5000,3480.5000,4409.0000,3705.0000,3212.5000,3359.5000,3016.5000,2791.5000,2728.0000,3906.5000,3453.0000,2949.0000,3295.0000
4530.5000,3392.5000,4367.5000,3707.0000,3182.5000,3301.0000,2984.5000,2767.5000,2648.5000,3838.0000,3432.5000,2949.5000,3299.0000
4514.0000,3422.0000,4359.5000,3673.0000,3197.5000,3358.0000,2997.5000,2789.0000,2655.0000,3853.0000,3375.5000,2976.0000,3307.0000
4479.5000,3458.5000,4331.0000,3697.0000,3203.0000,3305.0000,2931.0000,2776.5000,2624.0000,3869.0000,3393.0000,2979.5000,3254.5000
4426.5000,3412.0000,4318.5000,3622.5000,3197.5000,3295.0000,2915.0000,2719.5000,2550.0000,3785.5000,3384.5000,2937.5000,3196.0000
4456.0000,3364.5000,4314.0000,3606.5000,3134.0000,3271.5000,2913.0000,2732.5000,2603.5000,3774.0000,3365.0000,2945.5000,3267.0000
4466.0000,3384.5000,4322.5000,3645.5000,3143.5000,3344.5000,2915.0000,2765.0000,2660.5000,3819.5000,3411.0000,2941.5000,3253.0000
4474.0000,3378.0000,4302.0000,3573.5000,3186.5000,3274.0000,2889.5000,2748.0000,2619.5000,3797.5000,3357.0000,2925.5000,3205.0000
4414.5000,3349.5000,4298.5000,3640.0000,3114.5000,3291.5000,2893.0000,2740.0000,2570.5000,3805.5000,3331.5000,2905.5000,3223.5000
4466.5000,3367.5000,4251.0000,3617.5000,3127.0000,3277.0000,2930.0000,2752.5000,2570.0000,3781.0000,3382.0000,2905.5000,3267.5000
4447.5000,3387.0000,4282.0000,3643.0000,3159.5000,3302.0000,2919.0000,2698.5000,2572.0000,3763.5000,3348.5000,2913.0000,3187.0000
4403.0000,3359.0000,4259.5000,3578.5000,3142.5000,3278.0000,2908.0000,2701.5000,2572.5000,3823.5000,3351.5000,2887.5000,3190.0000
4392.5000,3353.5000,4228.0000,3590.0000,3087.5000,3218.0000,2879.5000,2698.5000,2562.5000,3756.5000,3342.5000,2886.5000,3160.5000
4430.0000,3354.0000,4269.0000,3665.0000,3176.5000,3224.0000,2872.0000,2729.5000,2621.0000,3817.0000,3311.5000,2953.0000,3240.0000
4408.0000,3368.0000,4246.0000,3558.5000,3166.0000,3185.0000,2858.5000,2713.5000,2564.0000,3816.0000,3329.0000,2891.5000,3172.5000
4420.5000,3397.0000,4231.0000,3567.0000,3108.0000,3245.5000,2899.0000,2720.5000,2584.5000,3789.0000,3338.0000,2868.0000,3198.0000
4375.5000,3300.5000,4185.5000,3535.5000,3088.5000,3229.0000,2838.0000,2697.0000,2546.0000,3681.0000,3284.0000,2881.0000,3176.0000
4364.0000,3351.0000,4215.0000,3531.5000,3049.0000,3243.5000,2844.0000,2611.5000,2548.5000,3705.0000,3325.5000,2864.0000,3135.5000
4363.0000,3282.0000,4171.5000,3553.5000,3091.0000,3222.5000,2849.0000,2663.0000,2559.5000,3695.5000,3286.5000,2843.5000,3181.5000
4337.5000,3300.5000,4159.5000,3507.5000,3073.0000,3197.5000,2795.0000,2648.0000,2546.0000,3702.0000,3263.5000,2821.0000,3135.5000
4327.5000,3261.5000,4155.5000,3517.5000,3045.0000,3135.5000,2816.5000,2672.5000,2522.5000,3716.5000,3231.0000,2817.0000,3128.5000
4329.5000,3290.0000,4143.5000,3507.0000,3012.5000,3203.0000,2831.5000,2665.5000,2552.0000,3698.0000,3274.0000,2859.0000,3149.5000
4316.5000,3265.5000,4130.0000,3483.5000,3056.0000,3146.0000,2825.5000,2625.5000,2523.0000,3656.5000,3217.0000,2777.0000,3118.5000
4247.5000,3256.0000,4121.5000,3428.0000,3056.0000,3138.5000,2852.5000,2629.0000,2500.5000,3655.5000,3334.0000,2820.5000,3092.5000
4259.5000,3233.5000,4130.0000,3419.5000,2994.5000,3116.5000,2768.0000,2620.0000,2502.0000,3665.5000,3201.0000,2784.5000,3084.0000
4185.5000,3212.0000,4145.0000,3455.5000,3021.0000,3151.5000,2739.0000,2609.0000,2483.0000,3621.0000,3200.0000,2781.0000,3096.0000
4208.5000,3194.5000,4054.0000,3432.0000,3006.0000,3066.5000,2730.5000,2578.0000,2449.5000,3582.5000,3145.0000,2742.5000,3071.5000
4153.0000,3169.0000,4032.5000,3363.5000,2956.0000,3044.5000,2728.5000,2528.5000,2426.5000,3585.0000,3156.0000,2713.0000,3072.5000
4130.0000,3136.5000,4025.5000,3395.0000,2944.5000,3080.5000,2732.5000,2530.5000,2433.5000,3605.0000,3129.0000,2767.5000,3018.5000
4107.0000,3143.0000,4022.0000,3359.0000,2974.0000,3033.5000,2684.0000,2490.0000,2388.5000,3515.5000,3101.5000,2686.0000,3018.5000
4105.5000,3118.0000,3946.5000,3351.0000,2860.5000,2999.5000,2694.0000,2539.0000,2358.0000,3481.5000,3115.5000,2685.0000,2947.5000
4116.5000,3120.0000,4006.5000,3368.0000,2940.5000,3051.0000,2694.0000,2569.5000,2425.5000,3539.0000,3123.5000,2745.0000,3020.0000
4054.0000,3103.0000,3916.0000,3308.0000,2882.0000,3004.0000,2669.5000,2510.5000,2398.0000,3480.0000,3048.0000,2668.0000,3001.0000
4069.0000,3079.5000,3934.0000,3242.5000,2867.0000,2970.5000,2665.5000,2486.5000,2360.0000,3480.5000,3044.5000,2609.5000,2951.5000
4040.0000,3080.5000,3915.0000,3301.0000,2863.5000,2999.0000,2663.0000,2474.0000,2351.5000,3463.5000,3068.0000,2655.0000,2934.0000
4065.5000,3112.0000,3937.5000,3278.5000,2886.5000,2988.5000,2652.5000,2488.5000,2406.0000,3455.0000,3080.0000,2651.0000,2960.0000
3994.0000,3030.0000,3898.5000,3281.0000,2823.5000,2932.5000,2620.5000,2460.5000,2361.5000,3458.0000,3062.5000,2615.5000,2928.0000
3955.5000,3029.0000,3840.0000,3224.5000,2811.5000,2924.5000,2565.0000,2478.0000,2329.0000,3375.5000,2989.0000,2564.5000,2867.0000
4035.5000,3032.5000,3836.0000,3171.5000,2832.5000,2923.0000,2602.0000,2406.0000,2312.5000,3395.0000,2992.5000,2612.0000,2934.0000
3948.5000,3015.5000,3827.0000,3231.0000,2797.5000,2902.5000,2591.5000,2413.5000,2315.0000,3431.5000,2971.5000,2571.0000,2848.5000
3993.0000,3031.5000,3872.5000,3234.0000,2822.0000,2962.5000,2607.0000,2408.0000,2332.5000,3408.5000,3029.0000,2601.0000,2881.5000
3870.5000,2966.0000,3801.5000,3190.0000,2827.5000,2863.5000,2579.5000,2430.5000,2334.0000,3353.0000,2972.0000,2607.5000,2865.0000
3956.0000,2999.5000,3798.5000,3190.5000,2782.0000,2886.0000,2573.0000,2383.5000,2285.5000,3388.0000,2935.5000,2613.0000,2889.0000
3885.5000,2961.0000,3768.0000,3178.0000,2737.5000,2831.5000,2587.5000,2418.5000,2281.5000,3310.5000,2935.5000,2530.0000,2828.5000
3833.5000,2979.0000,3712.0000,3134.5000,2746.5000,2840.5000,2529.0000,2374.5000,2219.5000,3333.0000,2872.5000,2520.5000,2784.5000
3829.0000,2900.0000,3679.0000,3070.0000,2678.0000,2804.0000,2517.0000,2328.0000,2161.0000,3230.0000,2907.0000,2494.5000,2817.0000
3873.5000,2941.5000,3677.0000,3136.0000,2783.5000,2874.0000,2517.5000,2397.5000,2282.5000,3293.0000,2928.5000,2579.5000,2820.0000
3836.5000,2928.5000,3703.0000,3124.0000,2701.0000,2827.5000,2501.0000,2340.0000,2256.0000,3266.5000,2843.0000,2494.5000,2765.5000
3774.0000,2903.5000,3656.5000,3104.5000,2691.0000,2787.0000,2476.0000,2347.5000,2191.0000,3227.0000,2869.5000,2469.5000,2754.5000
3791.5000,2871.5000,3617.0000,3055.0000,2645.0000,2778.5000,2448.5000,2308.0000,2209.5000,3232.0000,2840.5000,2468.0000,2758.5000
3813.0000,2726.5000,3486.0000,2919.0000,2505.0000,2819.0000,2509.5000,2312.0000,2231.0000,3276.0000,2807.5000,2426.5000,2564.5000
3747.5000,2872.5000,3664.5000,3051.0000,2658.0000,2821.5000,2514.5000,2316.0000,2224.5000,3206.0000,2874.5000,2463.0000,2746.5000
3789.5000,2897.5000,3672.5000,3123.5000,2680.0000,2797.0000,2491.0000,2326.5000,2249.5000,3182.5000,2834.0000,2482.5000,2757.0000
3672.5000,2885.0000,3590.5000,3018.5000,2638.0000,2698.5000,2446.0000,2276.5000,2200.5000,3181.0000,2801.0000,2438.0000,2707.0000
3691.5000,2811.5000,3582.5000,3042.0000,2629.0000,2718.0000,2425.0000,2257.5000,2169.0000,3196.0000,2811.5000,2421.5000,2693.0000
3725.0000,2822.5000,3616.0000,2982.0000,2652.5000,2744.5000,2444.0000,2316.0000,2184.5000,3127.5000,2813.5000,2421.0000,2670.5000
3719.5000,2861.0000,3604.5000,3007.5000,2657.0000,2757.5000,2410.0000,2270.0000,2186.5000,3212.5000,2843.5000,2420.5000,2724.5000
3699.5000,2829.5000,3631.5000,3020.0000,2603.0000,2739.0000,2457.0000,2275.5000,2165.5000,3170.5000,2813.0000,2467.5000,2686.0000
3659.0000,2825.0000,3577.5000,2965.0000,2627.0000,2719.5000,2465.5000,2268.0000,2161.5000,3120.0000,2806.0000,2392.0000,2655.5000
3671.0000,2825.5000,3509.0000,3001.5000,2579.0000,2740.5000,2422.5000,2238.0000,2156.5000,3123.0000,2758.5000,2437.5000,2649.0000
3619.5000,2744.0000,3533.0000,2957.0000,2581.0000,2708.5000,2357.0000,2226.0000,2123.5000,3109.0000,2696.5000,2384.0000,2623.5000
3616.0000,2773.0000,3493.5000,2910.0000,2566.0000,2662.0000,2424.5000,2263.0000,2106.0000,3106.0000,2734.5000,2393.0000,2609.0000
3628.5000,2710.5000,3493.0000,2904.5000,2557.5000,2648.5000,2350.0000,2222.0000,2098.0000,3063.5000,2726.0000,2337.0000,2638.5000
3529.0000,2699.0000,3501.0000,2924.5000,2549.5000,2641.0000,2362.5000,2222.0000,2094.0000,3060.0000,2699.0000,2387.0000,2653.5000
3589.5000,2726.0000,3457.5000,2934.0000,2585.0000,2605.5000,2375.5000,2215.5000,2098.5000,3065.0000,2660.5000,2327.5000,2548.5000
3557.5000,2699.5000,3416.0000,2898.5000,2506.5000,2642.5000,2328.5000,2175.5000,2063.0000,3026.5000,2695.0000,2335.0000,2544.5000
3518.0000,2663.0000,3388.0000,2839.5000,2477.5000,2543.0000,2316.5000,2159.5000,2082.0000,3025.5000,2645.0000,2258.0000,2544.0000
3523.5000,2681.0000,3408.5000,2827.5000,2495.5000,2609.5000,2278.5000,2143.5000,2053.0000,3015.5000,2620.5000,2277.5000,2526.5000
3520.5000,2664.0000,3391.0000,2828.5000,2489.5000,2589.0000,2283.0000,2150.5000,2068.5000,2995.0000,2581.5000,2302.0000,2542.5000
3457.5000,2688.5000,3392.0000,2818.5000,2464.0000,2582.5000,2283.0000,2150.0000,2041.0000,2963.0000,2651.5000,2261.0000,2522.5000
3449.0000,2680.0000,3395.0000,2853.5000,2498.5000,2567.5000,2317.0000,2164.5000,2020.5000,2918.5000,2641.0000,2298.0000,2498.0000
3471.0000,2692.5000,3395.5000,2862.0000,2478.5000,2599.5000,2318.0000,2183.0000,2030.0000,3020.5000,2650.5000,2338.5000,2556.0000
3461.0000,2623.0000,3358.0000,2804.5000,2431.5000,2565.5000,2289.0000,2111.0000,2036.0000,2956.5000,2610.5000,2271.5000,2535.0000
3480.0000,2674.5000,3358.0000,2791.0000,2479.5000,2578.0000,2286.5000,2148.0000,2042.5000,2956.0000,2606.5000,2310.0000,2488.5000
3429.5000,2669.0000,3334.0000,2824.5000,2452.5000,2579.5000,2255.0000,2128.0000,2014.0000,2934.5000,2610.5000,2258.0000,2502.5000
3462.0000,2677.0000,3354.0000,2829.5000,2430.0000,2551.0000,2252.0000,2149.5000,2074.5000,2976.5000,2580.5000,2258.0000,2559.0000
3443.5000,2641.5000,3363.5000,2832.5000,2441.5000,2573.0000,2327.5000,2146.5000,2006.0000,2942.5000,2648.5000,2275.5000,2508.0000
3467.0000,2623.5000,3377.5000,2841.0000,2458.0000,2563.0000,2269.5000,2156.5000,2049.0000,2965.5000,2613.0000,2272.5000,2506.5000
3408.5000,2644.0000,3334.5000,2794.0000,2402.5000,2555.0000,2256.0000,2121.5000,2040.5000,2893.5000,2586.0000,2264.5000,2477.5000
3447.5000,2655.5000,3307.5000,2766.0000,2423.5000,2582.0000,2241.5000,2090.0000,2031.0000,2914.0000,2609.0000,2255.5000,2516.0000
3396.5000,2644.5000,3320.0000,2796.5000,2406.5000,2539.5000,2302.5000,2126.0000,2018.0000,2927.5000,2568.0000,2262.0000,2475.5000
3438.5000,2551.0000,3266.5000,2821.0000,2450.5000,2489.5000,2219.5000,2116.0000,1975.5000,2913.5000,2571.0000,2218.0000,2494.5000
3404.0000,2630.5000,3323.5000,2782.5000,2406.5000,2528.5000,2269.0000,2127.0000,2029.5000,2902.5000,2592.5000,2251.0000,2489.0000
3415.0000,2639.5000,3233.0000,2714.5000,2423.0000,2479.0000,2252.5000,2104.5000,1956.5000,2949.0000,2557.5000,2223.5000,2433.5000
3393.5000,2595.5000,3279.0000,2725.0000,2396.5000,2524.5000,2196.5000,2080.0000,1975.0000,2906.0000,2582.5000,2243.5000,2457.0000
3418.5000,2600.0000,3274.0000,2796.0000,2429.0000,2528.0000,2283.0000,2120.5000,1961.5000,2897.0000,2522.5000,2259.0000,2491.0000
3406.5000,2607.0000,3291.5000,2774.5000,2390.0000,2508.5000,2249.0000,2099.5000,1973.5000,2875.5000,2557.5000,2237.0000,2493.5000
3419.0000,2596.0000,3285.5000,2765.5000,2415.5000,2532.5000,2246.5000,2123.5000,1979.0000,2868.5000,2587.5000,2188.0000,2487.5000
3464.5000,2611.5000,3315.5000,2805.5000,2406.5000,2544.5000,2270.0000,2136.5000,2001.0000,2902.0000,2640.5000,2256.5000,2474.0000
3393.0000,2580.0000,3213.5000,2735.5000,2385.0000,2499.0000,2220.5000,2080.0000,1993.5000,2887.5000,2501.5000,2214.0000,2449.0000
3368.0000,2603.5000,3312.5000,2770.5000,2426.0000,2542.5000,2256.5000,2086.5000,1981.5000,2900.5000,2548.5000,2208.0000,2496.5000
3339.0000,2532.5000,3200.0000,2699.0000,2379.5000,2440.0000,2200.5000,2060.0000,1946.5000,2795.0000,2531.0000,2160.5000,2407.0000
3437.0000,2618.0000,3241.5000,2773.5000,2412.5000,2510.0000,2255.5000,2119.0000,1967.0000,2897.5000,2547.5000,2250.0000,2481.5000
3373.0000,2564.0000,3229.5000,2731.5000,2389.5000,2490.0000,2237.5000,2068.5000,1947.5000,2859.5000,2567.0000,2234.0000,2447.5000
3346.0000,2587.5000,3259.0000,2716.5000,2403.0000,2480.0000,2170.5000,2064.5000,1946.5000,2819.0000,2503.0000,2172.0000,2401.0000
3324.0000,2553.5000,3163.5000,2706.5000,2374.0000,2448.5000,2231.5000,2061.5000,1959.0000,2819.0000,2522.5000,2189.5000,2385.5000
3351.0000,2575.5000,3217.5000,2685.0000,2373.5000,2430.5000,2170.0000,2060.0000,1983.5000,2846.5000,2469.5000,2201.0000,2443.0000
3318.5000,2547.0000,3214.5000,2636.5000,2318.0000,2441.0000,2140.5000,2011.5000,1922.0000,2793.5000,2454.0000,2139.5000,2429.5000
3292.0000,2524.5000,3179.0000,2665.0000,2376.5000,2453.0000,2159.5000,2028.5000,1904.0000,2793.5000,2488.5000,2138.5000,2367.5000
3348.5000,2495.5000,3163.5000,2727.0000,2396.5000,2457.0000,2186.5000,2078.5000,1954.5000,2812.5000,2505.5000,2215.5000,2398.0000
3311.5000,2557.5000,3184.5000,2686.0000,2339.0000,2399.0000,2175.5000,2041.5000,1933.5000,2830.5000,2471.5000,2160.0000,2355.0000
3276.5000,2496.5000,3128.0000,2627.0000,2295.0000,2406.5000,2174.5000,1998.0000,1894.0000,2774.5000,2447.0000,2137.0000,2389.5000
3345.0000,2483.5000,3169.0000,2687.5000,2346.5000,2487.5000,2191.0000,2015.0000,1935.0000,2782.0000,2480.5000,2167.0000,2411.0000
3276.5000,2508.5000,3181.5000,2634.5000,2324.0000,2437.5000,2137.5000,2038.5000,1912.0000,2764.5000,2504.5000,2138.5000,2405.5000
3221.5000,2486.5000,3118.0000,2674.5000,2296.0000,2415.0000,2132.0000,1985.0000,1910.0000,2766.0000,2393.5000,2122.5000,2335.5000
3246.5000,2512.5000,3210.5000,2657.0000,2276.5000,2374.5000,2164.5000,2024.0000,1902.0000,2723.5000,2452.0000,2124.5000,2323.5000
3275.5000,2443.5000,3108.5000,2601.5000,2301.0000,2386.0000,2135.0000,2005.0000,1897.5000,2745.5000,2416.5000,2112.0000,2351.5000
3279.0000,2486.5000,3148.5000,2603.0000,2304.5000,2400.0000,2151.5000,1998.5000,1938.5000,2769.5000,2472.0000,2134.5000,2400.0000
3209.0000,2466.0000,3122.5000,2611.0000,2325.0000,2363.5000,2106.0000,2007.0000,1868.0000,2762.0000,2400.0000,2147.5000,2345.0000
3267.5000,2474.5000,3120.5000,2639.5000,2321.0000,2360.5000,2126.0000,1987.0000,1906.0000,2722.0000,2468.5000,2104.5000,2334.5000
3201.0000,2464.5000,3110.0000,2652.5000,2315.0000,2383.0000,2127.5000,2035.5000,1903.5000,2753.5000,2458.0000,2130.0000,2330.5000
3157.0000,2426.0000,3138.0000,2590.5000,2239.0000,2351.0000,2069.5000,1957.0000,1880.0000,2719.0000,2369.0000,2124.5000,2352.0000
3197.5000,2449.5000,3057.5000,2584.5000,2230.0000,2373.0000,2102.5000,1986.0000,1854.0000,2694.5000,2388.5000,2082.5000,2301.0000
3262.5000,2454.5000,3102.0000,2559.5000,2287.5000,2393.0000,2099.5000,1986.0000,1883.5000,2715.0000,2437.0000,2078.0000,2323.5000
3178.5000,2373.0000,3084.5000,2532.0000,2271.5000,2331.0000,2129.0000,1966.5000,1830.0000,2714.0000,2415.0000,2088.5000,2314.0000
3162.5000,2432.5000,3112.0000,2588.0000,2266.5000,2385.5000,2122.5000,1970.5000,1852.0000,2723.0000,2377.5000,2113.5000,2323.5000
3171.5000,2388.0000,3031.5000,2577.5000,2273.0000,2340.5000,2074.5000,1973.0000,1850.5000,2699.5000,2365.5000,2061.5000,2274.0000
3166.5000,2438.0000,3085.5000,2552.5000,2241.5000,2336.0000,2093.5000,1941.0000,1854.0000,2680.5000,2354.5000,2040.0000,2254.0000
3154.0000,2382.5000,3065.0000,2569.0000,2239.0000,2349.5000,2076.5000,1921.0000,1807.0000,2666.0000,2355.0000,2032.0000,2258.0000
3160.0000,2404.5000,3062.0000,2582.5000,2226.0000,2365.0000,2088.0000,1903.0000,1832.0000,2698.5000,2352.5000,2074.0000,2318.0000
3193.0000,2422.5000,3031.5000,2545.5000,2262.5000,2345.0000,2076.5000,1937.5000,1795.0000,2674.5000,2346.0000,2083.0000,2264.0000
3216.5000,2404.0000,3079.5000,2584.5000,2260.5000,2339.5000,2088.0000,1981.5000,1903.0000,2716.5000,2398.0000,2091.5000,2285.0000
3112.5000,2387.0000,2976.5000,2500.0000,2200.0000,2332.5000,2011.0000,1904.5000,1851.5000,2684.0000,2368.5000,2056.0000,2240.0000
3088.0000,2384.0000,3029.0000,2534.0000,2201.5000,2285.5000,2067.5000,1922.5000,1829.5000,2662.5000,2324.5000,2034.5000,2272.5000
3151.5000,2387.0000,3075.5000,2570.5000,2233.0000,2352.0000,2070.5000,1925.5000,1863.0000,2642.5000,2415.5000,2053.5000,2290.5000
3129.0000,2408.0000,3053.0000,2506.5000,2225.5000,2291.0000,2084.0000,1938.0000,1853.0000,2653.0000,2370.5000,2056.5000,2299.5000
3141.0000,2395.0000,3065.0000,2513.0000,2212.5000,2295.5000,2031.5000,1933.0000,1840.5000,2669.5000,2320.0000,2051.5000,2263.0000
3140.5000,2369.5000,3007.5000,2537.0000,2185.5000,2287.5000,2017.5000,1923.0000,1811.5000,2637.5000,2334.0000,2034.0000,2260.0000
3141.0000,2379.0000,3027.5000,2519.0000,2183.5000,2348.5000,2029.0000,1950.0000,1831.5000,2637.5000,2292.0000,1998.5000,2228.5000
3087.5000,2401.5000,2947.0000,2478.5000,2186.5000,2285.5000,2046.5000,1938.5000,1816.0000,2656.0000,2274.5000,2012.5000,2273.5000
3142.5000,2363.5000,2990.0000,2503.0000,2187.0000,2335.0000,2047.0000,1880.0000,1853.0000,2613.0000,2309.5000,2043.0000,2276.0000
3120.5000,2363.5000,3048.5000,2496.5000,2233.0000,2300.5000,2089.0000,1931.5000,1864.0000,2665.0000,2376.5000,2027.0000,2235.5000
3173.5000,2367.5000,3015.0000,2535.5000,2214.5000,2305.0000,2050.5000,1948.0000,1854.0000,2671.5000,2326.5000,2073.5000,2273.0000
3137.5000,2354.0000,2987.0000,2525.5000,2240.5000,2318.0000,2047.5000,1938.5000,1835.5000,2640.5000,2328.5000,2017.5000,2231.5000
3134.5000,2373.0000,3005.5000,2591.0000,2224.0000,2314.5000,2040.5000,1931.5000,1824.5000,2653.5000,2340.5000,2064.5000,2263.5000
3114.0000,2365.0000,2979.0000,2546.5000,2210.0000,2314.0000,2049.0000,1957.0000,1797.5000,2620.5000,2311.5000,2018.0000,2290.0000
3119.0000,2402.5000,2994.5000,2492.0000,2188.5000,2293.5000,2023.5000,1931.5000,1845.0000,2686.0000,2297.0000,2038.0000,2279.5000
3126.5000,2398.5000,3019.0000,2557.0000,2218.5000,2338.5000,2031.5000,1930.0000,1852.5000,2645.5000,2332.5000,2052.5000,2257.5000
3114.5000,2356.5000,3004.0000,2516.0000,2186.0000,2305.0000,2058.5000,1958.5000,1792.5000,2637.0000,2346.5000,2010.5000,2290.0000
3042.0000,2330.0000,2944.0000,2523.5000,2144.5000,2295.5000,2022.5000,1905.0000,1782.5000,2618.0000,2269.5000,2009.0000,2208.5000
3035.5000,2352.0000,2910.5000,2439.0000,2147.0000,2256.0000,2013.0000,1865.5000,1778.0000,2594.0000,2269.0000,1961.0000,2270.5000
3061.5000,2316.5000,2983.0000,2470.0000,2145.5000,2286.5000,2034.5000,1915.0000,1811.0000,2638.0000,2285.5000,2036.0000,2225.0000
3057.0000,2312.5000,2941.0000,2457.0000,2143.5000,2257.0000,2013.5000,1860.5000,1775.0000,2512.0000,2239.5000,1973.5000,2199.5000
3015.5000,2302.5000,2893.0000,2480.0000,2167.5000,2251.5000,2022.5000,1880.0000,1799.5000,2586.5000,2265.0000,1981.0000,2214.0000
3059.0000,2338.5000,2887.5000,2485.5000,2145.0000,2257.0000,2011.0000,1873.5000,1774.0000,2574.5000,2298.5000,1946.5000,2208.0000
2967.0000,2271.5000,2920.0000,2407.0000,2121.0000,2231.0000,1966.5000,1879.5000,1761.5000,2542.0000,2271.5000,1948.0000,2159.5000
2986.5000,2271.5000,2884.5000,2423.5000,2152.0000,2226.0000,1960.5000,1873.0000,1760.0000,2522.5000,2249.5000,1965.5000,2175.5000
2986.0000,2300.5000,2907.5000,2387.5000,2108.5000,2177.5000,1958.5000,1840.0000,1765.0000,2576.0000,2209.5000,1938.0000,2151.0000
2926.5000,2259.0000,2858.0000,2421.5000,2146.5000,2176.0000,1963.0000,1816.5000,1698.0000,2558.0000,2180.5000,1910.5000,2142.0000
2962.0000,2244.0000,2886.0000,2444.5000,2121.5000,2233.5000,1967.5000,1846.0000,1751.0000,2522.0000,2243.0000,1929.0000,2164.5000
2965.0000,2260.0000,2848.5000,2424.0000,2121.5000,2200.0000,1960.5000,1833.0000,1726.0000,2551.0000,2227.5000,1946.5000,2140.0000
2960.5000,2292.5000,2854.5000,2396.5000,2080.5000,2201.5000,1922.0000,1833.5000,1686.5000,2523.5000,2211.0000,1901.0000,2120.5000
