SP_21.csv,SP_22.csv,SP_23.csv,SP_24.csv,SP_25.csv,SP_26.csv,SP_27.csv,SP_28.csv,SP_29.csv,SP_30.csv,SP_31.csv,SP_32.csv,SP_33.csv,SP_34.csv,SP_35.csv,SP_36.csv,SP_37.csv,SP_38.csv,SP_39.csv
20298.0000,18360.0000,17507.5000,17020.5000,16344.0000,16040.5000,11569.5000,10728.5000,10407.0000,13445.0000,12911.5000,9225.5000,8817.0000,8796.5000,8662.5000,8321.0000,15032.0000,14741.5000,14607.5000
21600.0000,19569.5000,18551.5000,18021.5000,17385.0000,17062.0000,12310.5000,11330.5000,10993.0000,14238.5000,13805.5000,9684.0000,9348.5000,9263.0000,9148.5000,8783.5000,16178.5000,15760.0000,15534.5000
23216.0000,20860.0000,19927.5000,19417.5000,18709.0000,18315.0000,12993.5000,12193.0000,11715.5000,15183.0000,14726.5000,10340.5000,10037.5000,9921.5000,9771.5000,9400.0000,17343.5000,16990.0000,16818.5000
25118.0000,22611.5000,21384.0000,20882.0000,20011.5000,19670.0000,13942.5000,12984.0000,12481.0000,16483.0000,15949.0000,11063.0000,10762.5000,10687.0000,10386.0000,10105.0000,18757.5000,18395.0000,18136.0000
27304.0000,24516.5000,23364.5000,22763.5000,21840.0000,21453.0000,15008.5000,14034.5000,13643.0000,18009.5000,17276.0000,12167.0000,11691.5000,11613.5000,11300.5000,10934.0000,20578.0000,20153.5000,19771.5000
30005.5000,27016.0000,25826.0000,25138.0000,24202.5000,23509.5000,16426.0000,15324.5000,14859.0000,19733.0000,19068.0000,13250.5000,12836.0000,12717.0000,12335.5000,12040.5000,22713.0000,22202.0000,21944.0000
33347.0000,30261.5000,28710.0000,27799.5000,26882.5000,26206.0000,18084.0000,16894.5000,16402.5000,22097.5000,21344.0000,14765.5000,14310.5000,14136.0000,13738.0000,13307.0000,25548.0000,25023.0000,24515.0000
37626.5000,34090.5000,32450.5000,31520.5000,30282.0000,29706.5000,20261.0000,18906.5000,18415.5000,24932.5000,23959.5000,16643.5000,16067.5000,15881.5000,15470.5000,14935.5000,29076.5000,28325.5000,27994.5000
42780.5000,38787.5000,36959.0000,35904.5000,34724.5000,33695.0000,22932.5000,21527.5000,20963.5000,28278.0000,27392.5000,18942.5000,18281.5000,18114.5000,17596.0000,17056.5000,33151.5000,32464.5000,32059.5000
48995.0000,44407.0000,42382.0000,41312.5000,39811.5000,38986.5000,26205.5000,24517.0000,23919.0000,32406.5000,31546.5000,21795.5000,21241.0000,20948.5000,20334.5000,19723.0000,38166.0000,37350.5000,37027.5000
56497.5000,51251.0000,49006.0000,47637.0000,46009.5000,44860.5000,30037.0000,28483.5000,27699.0000,37603.0000,36394.0000,25197.5000,24566.5000,24311.5000,23603.5000,22833.5000,44208.5000,43456.0000,42860.0000
63889.0000,59132.0000,56569.5000,55025.0000,53248.5000,52066.5000,34818.0000,32784.0000,31995.0000,43261.5000,42016.0000,29409.5000,28683.0000,28484.0000,27310.0000,26656.0000,51180.0000,50448.0000,49814.0000
64714.5000,64714.5000,64433.0000,63213.0000,61025.5000,59801.5000,39800.5000,37774.0000,36907.5000,49622.5000,48213.5000,34233.5000,33225.5000,33121.0000,31779.0000,31047.0000,58787.5000,57702.0000,57293.5000
64752.5000,64752.5000,64752.5000,64752.5000,64752.5000,64752.5000,45247.5000,42888.0000,41950.0000,55872.5000,54657.5000,39009.5000,38096.5000,37883.0000,36409.0000,35572.5000,64752.5000,64752.5000,64633.5000
64732.5000,64732.5000,64732.5000,64732.5000,64732.5000,64732.5000,49830.5000,47215.0000,46284.5000,61014.5000,59539.5000,43364.0000,42347.5000,42165.5000,40424.0000,39484.5000,64732.5000,64732.5000,64732.5000
64664.0000,64664.0000,64664.0000,64664.0000,64664.0000,64664.0000,52744.0000,50177.5000,49074.5000,64091.5000,62538.0000,46435.0000,45389.0000,44994.5000,43442.0000,42367.0000,64664.0000,64664.0000,64664.0000
64722.5000,64722.5000,64722.5000,64722.5000,64722.5000,64722.5000,53123.5000,50483.0000,49462.5000,63734.5000,62093.0000,47051.0000,45921.0000,45401.5000,44086.0000,42914.5000,64722.5000,64722.5000,64722.5000
64733.5000,64733.5000,64733.5000,64733.5000,64733.5000,64733.5000,50603.5000,48007.5000,46832.5000,59692.5000,58156.0000,44779.0000,43683.5000,43355.5000,42287.0000,41039.0000,64733.5000,64733.5000,64733.5000
64723.5000,64723.5000,64723.5000,64723.5000,64585.5000,63394.0000,45189.0000,42628.0000,41536.0000,52677.5000,51066.0000,39982.5000,38932.0000,38424.5000,37653.5000,36544.5000,61584.5000,60344.0000,59692.5000
63746.0000,59430.5000,57158.0000,55691.5000,54039.5000,53110.0000,38456.5000,36043.5000,35382.0000,44220.0000,42929.0000,33879.0000,32766.5000,32390.5000,32017.0000,30932.5000,51805.0000,50574.0000,50013.0000
52624.0000,48140.0000,46260.5000,45216.5000,43778.5000,42973.5000,31432.0000,29375.0000,28710.5000,35825.0000,34688.5000,27413.5000,26440.5000,26303.5000,26021.5000,25129.0000,41870.5000,40896.0000,40496.0000
42619.0000,38889.5000,37270.5000,36272.0000,35283.0000,34673.0000,25422.5000,23678.5000,23100.0000,28888.5000,27932.0000,22023.5000,21201.0000,20842.0000,20831.0000,19997.0000,33740.0000,32862.0000,32388.5000
34710.0000,31648.0000,30338.5000,29684.5000,28872.0000,28120.5000,20784.5000,19371.0000,18885.5000,23375.5000,22666.0000,17673.0000,17041.0000,16872.5000,16696.0000,16055.0000,27331.0000,26527.5000,26254.5000
29201.5000,26487.0000,25333.5000,24705.0000,23990.5000,23475.0000,17221.5000,16055.0000,15633.0000,19472.5000,18798.0000,14569.5000,14008.5000,13719.5000,13780.5000,13206.5000,22555.5000,22072.0000,21799.5000
25231.5000,22933.5000,21888.0000,21386.0000,20716.5000,20290.0000,14973.5000,13992.0000,13467.0000,16835.0000,16325.5000,12549.5000,12051.0000,11754.0000,11811.5000,11333.0000,19598.5000,19024.5000,18869.0000
22790.0000,20797.0000,19904.0000,19365.5000,18663.0000,18326.0000,13555.5000,12575.5000,12121.0000,15247.5000,14713.5000,11330.5000,10809.0000,10671.5000,10600.0000,10206.5000,17687.0000,17215.5000,16983.5000
21296.5000,19451.0000,18748.5000,18213.0000,17514.0000,17283.0000,12681.5000,11752.0000,11399.5000,14299.0000,13841.5000,10559.5000,10148.5000,10028.0000,9952.5000,9466.5000,16522.0000,16082.0000,15873.0000
20130.5000,18428.0000,17663.5000,17294.5000,16725.0000,16379.5000,12075.0000,11051.5000,10954.0000,13679.5000,13166.5000,9926.0000,9566.0000,9482.0000,9387.5000,8988.0000,15545.5000,15162.5000,14997.5000
19226.0000,17560.0000,16822.0000,16400.5000,15810.5000,15573.0000,11390.0000,10670.5000,10358.0000,12911.5000,12503.0000,9368.5000,9038.0000,8892.5000,8865.0000,8491.5000,14733.5000,14328.5000,14272.5000
18050.0000,16471.0000,15745.0000,15383.0000,15008.0000,14608.0000,10802.0000,10023.0000,9791.0000,12060.0000,11656.0000,8786.0000,8453.0000,8295.0000,8377.5000,7977.0000,13789.5000,13461.0000,13426.0000
17041.0000,15508.5000,14861.0000,14592.5000,14154.5000,13760.5000,10176.5000,9457.0000,9129.0000,11408.5000,11035.5000,8298.0000,7964.5000,7784.0000,7860.0000,7470.0000,12810.5000,12675.0000,12489.5000
16122.5000,14774.0000,14015.5000,13812.0000,13273.5000,13009.5000,9689.5000,8951.5000,8651.5000,10741.0000,10421.5000,7820.0000,7448.5000,7405.5000,7387.0000,7099.0000,12074.5000,11816.5000,11790.5000
15562.5000,14205.5000,13604.0000,13329.0000,12835.5000,12571.0000,9322.0000,8715.5000,8435.0000,10373.0000,10056.5000,7402.5000,7167.5000,7104.5000,7107.5000,6779.5000,11699.5000,11423.5000,11291.0000
14992.5000,13744.5000,13176.5000,12903.0000,12541.0000,12192.0000,9026.5000,8373.5000,8192.5000,10088.5000,9726.0000,7218.0000,6904.5000,6844.0000,6835.0000,6524.0000,11257.0000,11011.5000,10942.5000
14954.5000,13626.5000,13012.0000,12758.5000,12283.0000,12088.5000,8984.0000,8313.5000,8110.5000,9964.0000,9566.5000,7188.5000,6910.0000,6815.5000,6862.0000,6488.0000,11216.0000,10995.0000,10795.0000
14714.0000,13465.5000,12937.5000,12590.0000,12116.5000,11965.0000,8776.0000,8156.5000,7924.5000,9854.0000,9482.0000,7127.0000,6813.0000,6720.5000,6721.5000,6398.0000,11043.5000,10888.0000,10746.5000
14783.0000,13571.0000,13103.0000,12741.0000,12292.0000,12029.0000,8881.0000,8246.5000,8038.5000,9983.0000,9573.5000,7136.0000,6846.0000,6820.0000,6783.0000,6549.0000,11131.0000,10890.5000,10825.5000
14866.0000,13697.0000,13094.5000,12889.0000,12450.0000,12150.5000,8942.5000,8316.0000,8109.5000,10024.0000,9719.0000,7313.0000,6978.0000,6915.5000,6880.0000,6571.5000,11365.5000,11114.5000,11062.0000
15292.5000,13951.5000,13296.5000,13067.0000,12596.5000,12352.0000,9127.0000,8516.0000,8220.0000,10266.5000,9918.5000,7436.0000,7128.5000,7069.5000,7062.0000,6711.5000,11636.0000,11344.5000,11233.0000
15514.5000,14233.5000,13664.5000,13397.5000,12850.5000,12625.5000,9309.0000,8678.0000,8417.5000,10470.5000,10111.5000,7706.5000,7327.5000,7278.0000,7198.0000,6954.5000,11933.0000,11685.0000,11591.5000
15983.5000,14666.5000,14087.0000,13770.5000,13225.5000,13068.5000,9571.5000,8925.5000,8677.0000,10768.5000,10367.0000,7873.0000,7515.5000,7465.0000,7382.5000,7111.0000,12369.5000,11962.5000,11815.5000
16335.0000,15046.0000,14390.0000,13997.0000,13694.0000,13343.5000,9804.5000,9068.5000,8901.5000,11064.0000,10610.0000,8079.5000,7795.0000,7724.0000,7734.5000,7294.5000,12601.0000,12434.5000,12254.0000
16873.5000,15500.5000,14809.0000,14559.0000,14146.0000,13783.0000,10151.0000,9397.0000,9218.5000,11362.5000,10948.0000,8441.5000,8100.0000,8030.0000,7975.5000,7659.0000,13061.0000,12823.0000,12724.5000
17269.5000,15924.0000,15211.0000,14837.5000,14444.5000,14202.0000,10369.0000,9646.5000,9392.5000,11704.5000,11282.0000,8701.5000,8310.5000,8190.5000,8178.0000,7825.5000,13471.5000,13190.5000,13117.5000
17695.5000,16269.0000,15544.5000,15181.0000,14727.0000,14509.5000,10504.0000,9863.0000,9524.5000,11995.5000,11600.5000,8841.5000,8490.5000,8427.5000,8398.0000,8036.0000,13767.0000,13492.0000,13309.5000
17867.0000,16408.0000,15749.5000,15396.0000,14946.5000,14556.0000,10662.0000,9879.0000,9681.0000,12050.5000,11770.0000,8986.0000,8614.0000,8607.5000,8485.0000,8132.5000,13964.0000,13673.5000,13555.5000
18032.0000,16552.5000,15980.5000,15526.5000,15110.5000,14743.0000,10755.0000,10022.0000,9736.5000,12284.0000,11793.5000,9034.5000,8708.5000,8550.0000,8594.0000,8248.0000,14283.5000,13834.5000,13611.5000
18068.5000,16535.5000,15930.0000,15574.0000,15042.0000,14725.5000,10756.0000,9968.5000,9825.5000,12221.5000,11888.0000,9006.0000,8626.0000,8504.5000,8492.0000,8119.5000,14168.5000,13912.5000,13797.0000
18099.5000,16655.0000,15868.5000,15589.5000,15043.5000,14760.5000,10748.5000,10049.0000,9711.0000,12256.0000,11842.0000,8956.0000,8558.0000,8555.5000,8517.0000,8153.0000,14203.5000,13840.5000,13788.0000
17986.0000,16480.0000,15687.0000,15431.0000,14883.5000,14657.5000,10641.0000,9933.0000,9688.5000,12171.5000,11811.5000,8818.0000,8631.0000,8472.5000,8378.5000,8051.5000,14090.5000,13709.5000,13644.0000
17767.0000,16216.5000,15571.5000,15262.5000,14686.0000,14440.5000,10540.5000,9782.5000,9456.5000,12002.5000,11615.0000,8734.0000,8385.5000,8342.5000,8316.5000,7974.0000,13943.0000,13565.5000,13360.5000
17494.0000,15989.0000,15401.0000,15018.0000,14547.0000,14210.0000,10291.5000,9627.5000,9371.5000,11751.0000,11486.5000,8564.5000,8329.5000,8077.0000,8048.0000,7774.0000,13596.5000,13278.0000,13159.0000
17238.5000,15731.0000,15107.5000,14716.0000,14283.5000,14029.0000,10195.0000,9447.0000,9198.0000,11638.5000,11242.0000,8420.0000,8084.5000,7967.0000,7972.0000,7627.0000,13422.5000,13098.0000,12979.0000
17062.0000,15596.5000,14835.0000,14509.5000,14067.0000,13834.5000,10044.5000,9307.5000,9043.5000,11511.0000,11093.5000,8263.0000,7928.5000,7866.0000,7742.0000,7472.0000,13146.0000,12815.0000,12729.5000
16769.0000,15428.0000,14658.0000,14356.5000,13858.0000,13635.5000,9887.5000,9264.0000,8940.0000,11303.0000,10830.0000,8076.0000,7704.5000,7675.5000,7656.5000,7345.5000,12948.5000,12700.0000,12508.0000
16662.0000,15160.5000,14433.5000,14181.0000,13723.5000,13520.0000,9767.0000,9031.5000,8838.5000,11130.5000,10797.0000,7996.0000,7672.5000,7501.5000,7512.5000,7250.5000,12810.0000,12443.5000,12329.0000
16478.5000,14807.5000,14333.5000,13968.5000,13500.5000,13280.0000,9654.5000,8905.5000,8651.5000,10923.5000,10592.5000,7876.0000,7494.5000,7434.5000,7372.0000,7081.0000,12529.0000,12232.0000,12167.0000
16243.0000,14711.5000,14177.0000,13817.5000,13285.5000,13052.0000,9569.0000,8830.0000,8572.0000,10889.0000,10485.0000,7724.0000,7427.0000,7288.5000,7390.5000,7014.0000,12396.0000,12099.0000,11927.0000
16033.0000,14606.5000,13981.5000,13616.0000,13244.5000,12985.5000,9360.0000,8770.0000,8506.5000,10805.0000,10363.5000,7599.5000,7278.5000,7213.5000,7174.5000,6869.5000,12240.0000,11995.5000,11791.5000
16118.0000,14628.0000,13920.5000,13622.0000,13258.0000,12851.5000,9339.5000,8734.0000,8459.5000,10646.5000,10294.5000,7577.0000,7232.0000,7166.0000,7118.0000,6883.5000,12169.0000,11838.0000,11774.0000
16175.0000,14616.5000,13935.5000,13659.0000,13184.5000,12946.0000,9427.5000,8728.5000,8511.0000,10743.5000,10387.5000,7510.5000,7232.5000,7159.5000,7183.0000,6831.5000,12156.0000,11873.5000,11798.5000
16124.0000,14563.5000,14039.5000,13650.0000,13119.0000,12827.5000,9368.5000,8733.5000,8461.0000,10630.0000,10334.0000,7486.0000,7163.5000,7108.0000,7027.5000,6763.5000,12110.0000,11864.0000,11664.5000
16233.5000,14722.0000,13985.5000,13722.0000,13231.0000,12904.5000,9376.5000,8704.5000,8393.5000,10800.5000,10323.0000,7493.0000,7161.5000,7150.5000,7057.0000,6751.5000,12072.5000,11888.0000,11699.5000
16344.0000,14827.0000,14160.5000,13904.5000,13334.0000,12991.5000,9472.0000,8810.5000,8532.5000,10813.5000,10442.5000,7585.5000,7291.5000,7177.0000,7167.5000,6914.0000,12256.5000,12041.5000,11806.0000
16616.5000,15077.5000,14378.0000,13968.5000,13546.0000,13124.5000,9627.0000,8907.5000,8664.0000,10959.5000,10572.5000,7627.0000,7357.5000,7270.0000,7221.5000,6976.0000,12402.5000,12096.5000,11933.5000
16852.5000,15434.0000,14643.5000,14281.0000,13741.5000,13482.0000,9714.0000,9042.5000,8768.5000,11168.0000,10855.5000,7824.5000,7509.0000,7395.0000,7322.5000,7018.5000,12621.0000,12376.0000,12226.0000
17303.5000,15730.5000,15045.5000,14631.5000,14098.5000,13776.5000,10033.0000,9301.0000,8978.0000,11432.5000,11072.5000,7969.5000,7686.0000,7611.5000,7560.5000,7207.0000,12841.0000,12578.5000,12555.5000
17961.0000,16212.0000,15426.0000,15032.5000,14488.0000,14178.0000,10310.5000,9616.0000,9299.0000,11851.0000,11432.5000,8241.0000,7863.0000,7791.5000,7698.5000,7457.5000,13249.0000,13066.5000,12912.5000
18512.5000,16792.0000,16037.5000,15640.5000,15025.5000,14778.5000,10622.0000,9903.5000,9609.5000,12240.0000,11833.0000,8476.0000,8260.5000,8111.5000,7940.0000,7679.5000,13766.5000,13515.0000,13280.0000
19214.0000,17372.5000,16652.5000,16181.5000,15587.0000,15177.0000,11017.0000,10294.0000,9906.0000,12637.0000,12169.0000,8760.0000,8445.5000,8307.0000,8307.0000,7998.0000,14328.5000,13907.5000,13810.0000
19893.5000,18054.5000,17173.5000,16821.5000,16099.0000,15793.0000,11345.5000,10645.5000,10233.0000,13237.5000,12750.0000,9062.0000,8724.5000,8691.5000,8525.5000,8249.0000,14864.5000,14607.0000,14427.5000
20627.5000,18765.0000,17919.0000,17470.5000,16857.0000,16494.0000,11811.5000,10949.0000,10610.0000,13743.0000,13268.5000,9415.0000,9032.5000,8986.5000,8831.0000,8516.5000,15491.5000,15091.5000,14973.5000
21584.0000,19550.5000,18639.5000,18320.5000,17531.5000,17174.0000,12171.5000,11322.0000,11026.5000,14290.0000,13866.0000,9814.5000,9495.5000,9397.5000,9245.0000,8846.0000,16181.0000,15876.0000,15575.0000
22683.5000,20681.5000,19711.5000,19151.0000,18521.0000,17990.5000,12850.0000,11941.0000,11646.5000,14958.0000,14485.0000,10260.5000,9853.5000,9848.5000,9684.0000,9408.5000,17065.0000,16814.5000,16591.0000
23945.0000,21793.5000,20649.0000,20223.5000,19514.0000,19147.5000,13421.0000,12581.0000,12268.0000,15908.0000,15354.5000,10848.5000,10494.5000,10368.5000,10195.0000,9854.0000,18037.5000,17765.0000,17488.0000
25156.0000,22991.0000,21869.0000,21348.5000,20581.5000,20305.5000,14229.5000,13225.5000,12904.5000,16803.5000,16186.0000,11517.0000,11086.0000,10958.5000,10748.5000,10359.5000,19158.0000,18814.5000,18636.0000
26809.0000,24281.0000,23353.5000,22864.5000,21889.5000,21548.5000,14886.0000,14007.0000,13667.0000,17742.5000,17252.0000,12182.0000,11888.5000,11760.0000,11446.0000,11069.0000,20418.0000,19957.0000,19742.0000
28419.5000,25801.5000,24749.5000,24087.5000,23293.0000,22802.0000,15854.5000,14868.0000,14467.5000,18766.0000,18431.5000,13085.0000,12574.0000,12610.5000,12182.0000,11902.5000,21623.5000,21276.0000,21027.0000
30060.5000,27447.0000,26378.5000,25578.0000,24723.5000,24304.0000,16930.5000,15833.0000,15432.0000,20087.0000,19538.0000,14069.0000,13593.5000,13431.0000,13084.5000,12672.0000,23016.0000,22712.5000,22479.0000
31786.0000,29084.0000,27704.0000,27172.0000,26192.5000,25774.0000,17903.0000,16900.0000,16430.5000,21197.0000,20669.0000,14869.5000,14418.0000,14275.5000,13946.5000,13486.5000,24529.0000,24086.0000,23811.0000
33229.5000,30548.0000,29266.5000,28412.5000,27448.0000,26968.0000,18958.0000,17750.5000,17340.5000,22203.0000,21765.0000,15831.0000,15308.0000,15171.0000,14821.0000,14402.5000,25600.5000,25112.5000,24919.0000
34304.0000,31385.5000,30190.0000,29495.0000,28690.5000,28014.5000,19657.5000,18482.5000,18055.0000,23036.0000,22547.5000,16620.0000,16030.0000,15846.5000,15608.5000,15155.5000,26647.5000,26119.0000,25996.5000
35079.5000,32218.5000,30954.5000,30226.5000,29346.5000,28850.5000,20183.0000,19082.5000,18541.5000,23653.5000,23013.0000,17310.0000,16767.0000,16599.5000,16177.5000,15748.5000,27301.5000,26897.5000,26632.5000
35384.0000,32581.5000,31363.0000,30587.5000,29846.5000,29282.5000,20719.5000,19463.5000,19004.0000,24035.0000,23442.5000,17732.0000,17072.5000,16937.5000,16575.5000,16161.5000,27711.0000,27216.0000,26923.5000
35302.5000,32580.5000,31383.5000,30607.5000,29828.5000,29198.5000,20881.0000,19724.5000,19395.0000,24041.5000,23517.5000,17990.0000,17397.5000,17242.0000,16952.5000,16354.5000,27757.5000,27324.0000,26812.0000
34544.5000,31796.5000,30692.0000,30017.5000,29170.0000,28570.0000,20694.0000,19365.0000,18949.0000,23607.5000,22920.5000,17782.5000,17232.0000,16977.0000,16756.0000,16260.0000,26960.5000,26486.0000,26168.5000
33224.5000,30700.0000,29575.0000,28843.5000,28256.5000,27530.0000,20129.0000,18912.0000,18487.5000,22766.0000,22190.5000,17412.5000,16716.0000,16642.5000,16391.5000,15868.5000,26111.5000,25641.5000,25359.5000
31583.0000,29169.0000,28111.5000,27489.5000,26652.0000,26271.0000,19310.0000,18239.0000,17786.5000,21713.5000,21029.5000,16767.5000,16152.5000,16022.0000,15838.0000,15211.5000,24864.0000,24273.5000,24114.0000
29867.0000,27472.0000,26366.5000,25914.5000,25216.5000,24710.5000,18408.0000,17315.0000,16786.0000,20529.5000,19871.0000,15954.0000,15355.0000,15212.5000,15119.5000,14535.0000,23295.5000,22767.5000,22712.0000
28014.0000,25604.0000,24589.5000,24082.5000,23418.5000,23012.0000,17445.0000,16273.0000,15864.5000,19088.0000,18572.0000,14970.0000,14427.0000,14233.5000,14276.0000,13709.5000,21695.0000,21223.5000,20929.5000
25837.5000,23576.0000,22852.0000,22390.0000,21727.5000,21353.5000,16317.5000,15242.0000,14858.0000,17691.0000,17071.0000,14033.0000,13412.0000,13245.5000,13295.0000,12795.0000,19961.5000,19543.0000,19358.0000
23851.5000,21777.0000,20964.0000,20625.5000,19891.5000,19554.0000,15117.0000,14078.0000,13727.0000,16297.5000,15767.0000,12909.5000,12448.0000,12226.0000,12319.0000,11885.5000,18348.5000,17872.0000,17651.0000
21981.5000,20064.0000,19333.0000,18844.0000,18352.0000,18019.5000,14077.5000,13025.0000,12653.0000,14930.5000,14534.5000,11964.0000,11384.0000,11315.5000,11360.0000,10876.0000,16955.0000,16396.0000,16265.5000
20280.5000,18416.5000,17712.0000,17395.5000,16867.5000,16471.0000,12992.0000,11989.5000,11745.5000,13682.0000,13328.0000,11001.5000,10473.0000,10328.5000,10442.0000,10016.5000,15428.5000,15067.5000,14829.0000
18645.0000,16853.5000,16288.5000,15867.0000,15421.5000,15198.0000,11994.5000,11107.5000,10774.5000,12679.0000,12193.5000,10093.5000,9626.0000,9420.5000,9672.5000,9146.0000,14090.5000,13703.0000,13567.5000
17155.5000,15624.5000,15026.0000,14698.5000,14162.5000,13920.0000,11152.5000,10264.5000,9918.5000,11516.5000,11211.0000,9257.5000,8866.5000,8709.0000,8828.0000,8436.0000,12897.5000,12618.0000,12379.0000
15816.5000,14498.5000,13850.0000,13571.0000,13078.5000,12931.5000,10317.5000,9479.5000,9273.0000,10730.0000,10343.5000,8490.0000,8033.0000,8005.5000,8126.0000,7688.0000,11849.5000,11537.0000,11479.5000
14672.5000,13395.5000,12844.0000,12638.5000,12181.0000,11925.0000,9518.0000,8780.0000,8555.5000,9938.5000,9546.0000,7741.5000,7476.5000,7296.0000,7498.5000,7103.0000,10914.0000,10641.0000,10566.0000
13711.5000,12510.5000,11951.5000,11734.5000,11293.0000,11151.0000,8930.0000,8228.0000,7965.0000,9290.5000,8892.0000,7273.0000,6931.0000,6810.5000,6917.5000,6588.0000,10186.5000,9867.0000,9838.5000
12970.5000,11809.5000,11363.5000,11147.0000,10663.0000,10574.0000,8452.0000,7764.0000,7510.5000,8689.0000,8404.5000,6764.5000,6396.0000,6367.5000,6477.5000,6144.0000,9609.0000,9305.5000,9231.5000
12203.5000,11168.5000,10666.0000,10480.5000,10102.0000,9904.0000,7915.0000,7333.5000,7094.5000,8253.0000,7920.5000,6339.0000,6062.0000,5913.0000,6090.0000,5725.5000,9014.0000,8779.0000,8687.0000
11641.0000,10539.0000,10155.5000,9928.5000,9615.5000,9484.5000,7484.5000,6876.0000,6634.5000,7806.5000,7542.5000,5944.0000,5602.0000,5572.0000,5720.0000,5397.5000,8509.5000,8275.0000,8171.5000
11146.0000,10120.5000,9649.0000,9473.5000,9221.5000,8990.5000,7126.0000,6574.0000,6392.0000,7496.0000,7146.5000,5644.0000,5324.0000,5301.5000,5413.5000,5116.5000,8126.5000,7916.5000,7807.5000
10706.0000,9727.5000,9331.0000,9128.0000,8822.0000,8603.0000,6857.5000,6272.5000,6077.0000,7125.5000,6833.0000,5405.0000,5092.5000,5009.5000,5168.0000,4871.0000,7742.0000,7567.5000,7481.0000
10311.5000,9309.5000,8963.0000,8851.0000,8461.0000,8298.5000,6570.0000,5986.0000,5895.0000,6856.0000,6518.5000,5162.0000,4907.5000,4795.5000,4931.5000,4656.5000,7495.0000,7183.0000,7202.5000
