SP_23.csv,SP_24.csv,SP_25.csv,SP_26.csv,SP_27.csv,SP_28.csv,SP_29.csv,SP_30.csv,SP_31.csv,SP_36.csv,SP_37.csv,SP_38.csv,SP_39.csv,SP_40.csv
9884.0000,9027.0000,12416.5000,12040.0000,7370.5000,6511.0000,9170.0000,6544.5000,8752.5000,16978.5000,16162.5000,16455.0000,16806.0000,15358.0000
10419.0000,9637.5000,13197.0000,12862.0000,7645.0000,6758.5000,9697.5000,6934.5000,9266.0000,18147.0000,17263.5000,17586.5000,18061.5000,16465.0000
11296.0000,10395.0000,14312.0000,13901.5000,8004.5000,7139.5000,10308.0000,7345.0000,9813.0000,19661.5000,18732.0000,19110.0000,19527.0000,17677.0000
12235.5000,11065.0000,15407.5000,14949.5000,8478.5000,7566.5000,11139.5000,7750.5000,10637.0000,21474.5000,20325.5000,20797.5000,21225.0000,19177.5000
13300.0000,12142.5000,17069.5000,16615.0000,9006.0000,8102.0000,12205.0000,8294.0000,11631.5000,23587.0000,22404.0000,22991.5000,23426.5000,21199.5000
14719.0000,13455.5000,18957.5000,18435.0000,9825.5000,8738.0000,13468.0000,9086.5000,12669.5000,26494.5000,25041.0000,25663.0000,25957.0000,23528.0000
16636.5000,15026.5000,21400.5000,20725.5000,10703.5000,9578.5000,15013.0000,10011.5000,14252.0000,29873.5000,28185.5000,28881.0000,29289.0000,26531.0000
18750.5000,17106.5000,24318.0000,23594.0000,11742.5000,10515.0000,16881.0000,11233.0000,16041.5000,33840.5000,32082.0000,32887.0000,33224.0000,30157.0000
21593.5000,19613.5000,27841.5000,27060.0000,13213.5000,11862.5000,19424.0000,12580.5000,18329.0000,38899.0000,36972.0000,37627.5000,38021.0000,34422.5000
24934.5000,22798.5000,32247.0000,31389.5000,15034.5000,13575.5000,22423.5000,14427.0000,21258.5000,44702.5000,42665.5000,43274.0000,43740.5000,39803.5000
29092.5000,26540.0000,37397.5000,36342.5000,17321.5000,15581.0000,26206.0000,16746.0000,24736.0000,51624.0000,49265.0000,50097.5000,50594.5000,46117.0000
33953.0000,31025.0000,43088.5000,41928.5000,19931.0000,18147.5000,30467.0000,19517.5000,28956.0000,59365.5000,56820.0000,57709.5000,58123.0000,53594.0000
39103.0000,35907.0000,49335.5000,48178.5000,23010.5000,20895.0000,35249.5000,22564.5000,33794.5000,64626.0000,64446.0000,64626.0000,64365.0000,60794.0000
44437.5000,40637.0000,55451.0000,53866.5000,26282.0000,23972.5000,40180.0000,25820.5000,38416.5000,64660.0000,64660.0000,64660.0000,64660.0000,64660.0000
48520.5000,44800.5000,59468.5000,58265.5000,29076.0000,26514.5000,44225.5000,28689.5000,42635.5000,64674.0000,64674.0000,64674.0000,64674.0000,64674.0000
51085.5000,47034.5000,61623.5000,60274.5000,31169.5000,28611.0000,46660.5000,30678.0000,45602.5000,64600.0000,64600.0000,64600.0000,64600.0000,64600.0000
51009.0000,46804.5000,60274.5000,58771.0000,31743.5000,28991.0000,46670.5000,30972.5000,46167.0000,64671.0000,64671.0000,64671.0000,64671.0000,64671.0000
48130.0000,44053.0000,55842.0000,54506.5000,30506.5000,27777.5000,43859.0000,29595.5000,44211.0000,64672.5000,64672.5000,64672.5000,64672.5000,64672.5000
42634.0000,38820.5000,48738.5000,47433.5000,27584.5000,25020.5000,38780.5000,26364.0000,39836.5000,63041.5000,60779.5000,61635.5000,62144.5000,58481.5000
36007.5000,32717.5000,40752.0000,39521.0000,23814.0000,21579.0000,32567.5000,22305.5000,33969.5000,52762.0000,50583.5000,50993.5000,52095.0000,48581.5000
29226.5000,26526.0000,33035.5000,32014.0000,19739.0000,17694.0000,26376.0000,18384.0000,27838.0000,42482.0000,40851.0000,41541.5000,42103.0000,39279.0000
23679.5000,21268.0000,26651.5000,25906.5000,16146.5000,14488.0000,21198.5000,14868.5000,22389.5000,34385.0000,33033.5000,33505.0000,34056.5000,31662.0000
19074.0000,17284.0000,21751.0000,21048.5000,13388.0000,11888.5000,17268.0000,12113.5000,18134.0000,28349.5000,27054.5000,27305.0000,28084.5000,25964.5000
15811.0000,14261.0000,18159.0000,17570.5000,11435.5000,10060.5000,14333.5000,10175.0000,14958.0000,23781.5000,22802.0000,22932.5000,23584.0000,21712.5000
13653.5000,12333.0000,15894.5000,15350.5000,9930.0000,8810.0000,12374.5000,8959.5000,12918.5000,20887.5000,19930.0000,20182.0000,20697.5000,19089.5000
12362.0000,11204.5000,14356.0000,14012.5000,9195.0000,8078.0000,11339.0000,8187.0000,11588.0000,19010.5000,18227.0000,18402.0000,18977.5000,17527.5000
11529.5000,10540.5000,13514.5000,13073.5000,8634.5000,7573.5000,10640.0000,7662.0000,10801.5000,17848.5000,17101.0000,17354.0000,17701.5000,16460.5000
10804.5000,9977.5000,12854.0000,12436.0000,8268.0000,7377.0000,10069.0000,7362.5000,10191.0000,16962.0000,16249.0000,16522.0000,16880.0000,15654.5000
10314.0000,9403.0000,12215.5000,11810.5000,7841.0000,6964.0000,9528.5000,7036.5000,9622.0000,16113.0000,15393.5000,15685.5000,15965.5000,14848.5000
9637.0000,8811.5000,11370.0000,11092.0000,7490.5000,6590.0000,8979.0000,6662.0000,9023.5000,15109.5000,14521.5000,14638.0000,14955.5000,14009.0000
9076.5000,8278.0000,10747.5000,10470.5000,7197.0000,6282.5000,8528.0000,6269.0000,8450.0000,14212.5000,13683.5000,13789.5000,14158.5000,13200.5000
8553.0000,7823.0000,10198.5000,9966.5000,6905.0000,6023.0000,7965.0000,6038.5000,7944.0000,13410.0000,12851.0000,13054.5000,13424.0000,12475.0000
8229.5000,7538.5000,9832.5000,9551.0000,6670.5000,5832.5000,7734.0000,5856.5000,7624.0000,12942.0000,12469.0000,12665.5000,12963.5000,12101.0000
8010.0000,7311.5000,9542.0000,9288.0000,6532.5000,5689.5000,7517.5000,5718.5000,7398.0000,12618.0000,12123.5000,12253.5000,12556.5000,11737.5000
7861.0000,7349.5000,9476.5000,9092.0000,6451.0000,5674.0000,7467.0000,5661.5000,7248.5000,12424.5000,12007.5000,12089.0000,12440.0000,11603.5000
7915.5000,7250.0000,9359.5000,9192.0000,6401.5000,5690.0000,7460.5000,5669.5000,7301.0000,12436.5000,11954.5000,12071.5000,12421.5000,11680.0000
7960.0000,7325.0000,9489.5000,9250.0000,6413.0000,5667.5000,7471.5000,5693.5000,7378.0000,12491.5000,12085.5000,12341.5000,12551.5000,11613.5000
8143.0000,7418.0000,9645.5000,9374.5000,6481.5000,5747.0000,7598.0000,5743.0000,7503.5000,12740.5000,12260.5000,12410.5000,12683.0000,11809.0000
8279.0000,7663.5000,9865.0000,9486.5000,6643.0000,5831.0000,7778.0000,5851.5000,7708.0000,12934.5000,12462.0000,12676.5000,12853.5000,11972.5000
8517.0000,7858.5000,9974.0000,9783.5000,6809.5000,5958.5000,7981.5000,5955.0000,7971.0000,13275.5000,12746.5000,12922.5000,13228.5000,12259.0000
8734.0000,8069.5000,10415.5000,10115.0000,6939.0000,6164.5000,8229.0000,6153.5000,8165.5000,13681.0000,13224.0000,13320.0000,13562.5000,12582.5000
9044.0000,8279.0000,10684.0000,10422.0000,7103.0000,6272.0000,8419.5000,6277.5000,8483.5000,14120.0000,13512.5000,13677.0000,13890.0000,12915.0000
9451.0000,8581.5000,11054.5000,10731.5000,7262.0000,6484.5000,8751.5000,6543.0000,8857.5000,14507.0000,13970.5000,14194.5000,14228.5000,13390.5000
9732.5000,8847.0000,11324.5000,10995.0000,7450.0000,6561.5000,8902.0000,6621.0000,9112.5000,14884.0000,14303.5000,14539.0000,14654.5000,13646.5000
10003.5000,9130.5000,11590.5000,11154.0000,7564.5000,6758.0000,9154.5000,6756.5000,9346.5000,15162.5000,14522.5000,14780.0000,14938.5000,13910.0000
9978.5000,9113.0000,11708.0000,11354.5000,7601.0000,6691.0000,9247.0000,6823.0000,9332.5000,15332.5000,14748.5000,15007.0000,15017.0000,14054.0000
10097.5000,9245.5000,11802.0000,11455.0000,7561.5000,6762.5000,9287.5000,6813.0000,9468.5000,15628.0000,14958.5000,15162.0000,15397.0000,14337.0000
10165.0000,9291.0000,11723.0000,11447.0000,7669.5000,6731.0000,9329.5000,6899.5000,9438.0000,15603.0000,14933.5000,15169.5000,15288.0000,14293.0000
10056.0000,9252.0000,11841.5000,11429.5000,7593.5000,6712.0000,9264.5000,6860.5000,9438.0000,15567.5000,14945.5000,15247.5000,15433.0000,14172.5000
9991.0000,9196.5000,11679.0000,11382.0000,7534.5000,6708.0000,9167.5000,6802.5000,9318.5000,15550.5000,14797.0000,15184.5000,15269.5000,14230.5000
9880.0000,9116.5000,11599.5000,11305.0000,7412.0000,6571.5000,9119.0000,6661.5000,9123.0000,15384.0000,14716.0000,14846.5000,15161.5000,14019.5000
9690.0000,8804.0000,11399.5000,11076.0000,7331.5000,6471.0000,8914.0000,6532.0000,8961.0000,15152.5000,14460.5000,14706.0000,14949.0000,13872.0000
9529.5000,8705.5000,11251.0000,10922.0000,7262.0000,6329.0000,8863.0000,6433.0000,8827.5000,14861.5000,14315.0000,14506.5000,14816.5000,13656.5000
9272.5000,8523.5000,11094.5000,10730.5000,7009.5000,6214.0000,8628.0000,6327.0000,8592.5000,14616.0000,14139.0000,14246.0000,14544.0000,13471.0000
9167.5000,8421.0000,10861.5000,10506.0000,6961.0000,6161.5000,8543.0000,6217.0000,8428.5000,14484.5000,13910.0000,14126.5000,14385.5000,13423.0000
8982.5000,8216.0000,10761.5000,10397.5000,6910.5000,6043.5000,8281.0000,6150.0000,8206.5000,14310.0000,13712.0000,13937.5000,14211.5000,13082.0000
8869.5000,8079.0000,10595.0000,10305.0000,6761.0000,6003.0000,8150.5000,6056.0000,8069.0000,14216.0000,13427.0000,13832.0000,14023.0000,12898.0000
8657.5000,7944.5000,10474.0000,10166.0000,6648.5000,5961.5000,8080.0000,5936.0000,7863.5000,14008.0000,13372.5000,13632.5000,13936.0000,12817.5000
8612.0000,7971.0000,10427.5000,10048.5000,6691.5000,5804.5000,7982.0000,5898.0000,7795.5000,13931.5000,13334.0000,13556.5000,13782.0000,12789.5000
8510.5000,7936.5000,10352.0000,10054.0000,6640.5000,5794.0000,7985.5000,5906.0000,7686.5000,13801.5000,13239.0000,13470.5000,13799.5000,12657.0000
8443.0000,7787.5000,10330.5000,10092.0000,6547.5000,5759.5000,7892.5000,5868.0000,7618.5000,13846.5000,13204.0000,13529.0000,13675.5000,12692.5000
8452.5000,7743.5000,10375.0000,9954.0000,6568.0000,5732.5000,7903.0000,5804.0000,7584.0000,13914.0000,13253.5000,13455.0000,13834.5000,12743.5000
8527.0000,7849.0000,10427.0000,10102.5000,6624.5000,5757.0000,7957.5000,5841.0000,7611.0000,13949.0000,13421.0000,13682.5000,13870.5000,12788.5000
8528.0000,7815.0000,10440.0000,10166.5000,6529.0000,5724.0000,7957.5000,5866.5000,7635.5000,14082.5000,13317.5000,13706.0000,14035.5000,12993.0000
8592.0000,7876.0000,10585.5000,10336.0000,6634.0000,5830.0000,7960.0000,5910.5000,7614.0000,14296.5000,13609.5000,13869.5000,14247.5000,13060.5000
8790.0000,8017.5000,10837.0000,10506.5000,6681.5000,5904.5000,8244.5000,5966.0000,7722.0000,14571.5000,13985.0000,14172.5000,14561.0000,13429.5000
8889.5000,8098.5000,11025.5000,10715.0000,6778.0000,5940.5000,8376.5000,5993.0000,7855.5000,14850.0000,14180.5000,14492.5000,14829.5000,13652.0000
9116.0000,8361.0000,11415.5000,11009.5000,6828.0000,6001.5000,8470.5000,6164.0000,7964.0000,15163.5000,14561.0000,14923.5000,15249.5000,13991.5000
9443.5000,8611.5000,11720.0000,11409.0000,7043.0000,6190.5000,8802.0000,6297.0000,8198.5000,15745.0000,15063.5000,15404.0000,15766.0000,14610.0000
9664.5000,8924.0000,12123.0000,11673.5000,7220.0000,6357.0000,9007.5000,6418.5000,8469.0000,16429.0000,15711.0000,16024.5000,16377.0000,15120.5000
10041.0000,9213.5000,12567.0000,12196.0000,7369.5000,6473.5000,9390.0000,6680.5000,8764.5000,17094.5000,16292.5000,16608.0000,17069.5000,15590.5000
10534.0000,9601.0000,13136.0000,12888.5000,7588.0000,6754.0000,9761.5000,6900.0000,9053.0000,17942.5000,17070.5000,17438.5000,17860.5000,16396.5000
11045.5000,10128.5000,13920.0000,13508.0000,7942.5000,6995.5000,10256.5000,7203.5000,9546.5000,18733.5000,17844.0000,18347.0000,18859.0000,17211.0000
11626.5000,10696.0000,14672.5000,14315.5000,8201.0000,7277.0000,10837.5000,7510.5000,9994.5000,19910.5000,18943.5000,19365.5000,19844.5000,18227.0000
12392.0000,11302.0000,15498.0000,15109.0000,8631.0000,7651.5000,11495.5000,7937.0000,10599.5000,21031.5000,20027.0000,20528.0000,21096.5000,19369.0000
13172.0000,12077.0000,16406.5000,16088.5000,9071.0000,8032.5000,12115.5000,8331.5000,11275.0000,22344.5000,21284.5000,21720.0000,22160.5000,20419.0000
13957.0000,12831.5000,17553.0000,17093.0000,9516.5000,8419.0000,12991.5000,8802.0000,11936.0000,23652.5000,22499.5000,22948.0000,23563.5000,21772.5000
14870.5000,13646.0000,18701.5000,18099.5000,9963.0000,8943.0000,13771.0000,9348.5000,12811.0000,25077.0000,23982.5000,24367.5000,24935.0000,23042.0000
15828.0000,14566.0000,19741.5000,19205.0000,10658.5000,9409.5000,14677.0000,9960.5000,13650.0000,26419.5000,25436.5000,25872.5000,26390.0000,24472.0000
16977.0000,15488.0000,20906.5000,20383.0000,11148.5000,10096.5000,15580.5000,10524.5000,14637.0000,27759.0000,26686.0000,27210.0000,27678.0000,25623.5000
17830.0000,16401.5000,21788.0000,21179.5000,11783.5000,10567.0000,16449.5000,11087.5000,15360.5000,28824.5000,27743.5000,28215.5000,28780.0000,26754.0000
18655.5000,17139.0000,22527.5000,21959.5000,12319.0000,11041.5000,17219.0000,11717.0000,16181.0000,29693.0000,28612.0000,29114.0000,29551.0000,27588.0000
19033.0000,17636.5000,22942.5000,22366.0000,12791.0000,11446.5000,17714.5000,12107.5000,16795.5000,30175.5000,29059.5000,29596.0000,30020.0000,28131.5000
19477.5000,17891.5000,22997.0000,22512.0000,13134.5000,11785.0000,17995.0000,12379.5000,17233.0000,30025.0000,29049.5000,29531.5000,30077.0000,28333.0000
19526.0000,17990.5000,22899.5000,22381.5000,13326.0000,12018.5000,18236.0000,12583.5000,17611.0000,29490.5000,28620.5000,29166.0000,29635.5000,27909.0000
19265.5000,17624.0000,22168.5000,21681.0000,13301.5000,12015.0000,17839.0000,12410.5000,17402.0000,28679.5000,27712.0000,28068.5000,28736.0000,27199.5000
18674.5000,17145.0000,21439.0000,20869.5000,13086.0000,11784.5000,17491.0000,12127.0000,17165.0000,27350.5000,26364.0000,26767.5000,27441.5000,25920.5000
17850.0000,16431.5000,20206.5000,19778.0000,12807.0000,11500.5000,16627.5000,11730.5000,16660.0000,25805.5000,24969.0000,25227.5000,25882.5000,24449.5000
16954.0000,15569.5000,18987.0000,18549.0000,12383.0000,11045.0000,15772.5000,11283.0000,15956.0000,24108.5000,23267.5000,23566.0000,24160.0000,22796.0000
15826.0000,14510.5000,17506.0000,17203.5000,11915.0000,10606.0000,14915.5000,10664.5000,14989.5000,22158.0000,21561.0000,21747.0000,22334.0000,21077.5000
14757.5000,13453.5000,16185.0000,15780.5000,11172.5000,9926.0000,13686.5000,9983.5000,14092.5000,20367.0000,19774.0000,19897.5000,20577.0000,19409.0000
13620.0000,12359.0000,14951.5000,14496.5000,10653.5000,9409.0000,12696.0000,9402.5000,13055.5000,18627.5000,18030.5000,18311.0000,18894.5000,17790.5000
12504.0000,11404.5000,13624.0000,13149.0000,9974.5000,8817.5000,11606.0000,8697.0000,12107.0000,17158.5000,16433.0000,16732.0000,17335.5000,16339.0000
11447.0000,10427.0000,12475.5000,12143.0000,9225.5000,8254.5000,10704.0000,8067.5000,11150.5000,15596.0000,15045.5000,15318.5000,15777.5000,15005.0000
10534.0000,9493.0000,11378.0000,11114.0000,8675.5000,7662.5000,9830.5000,7517.5000,10286.5000,14383.0000,13816.5000,14029.5000,14548.5000,13664.5000
9592.0000,8793.5000,10479.5000,10146.0000,8182.0000,7121.0000,9065.5000,7016.0000,9459.0000,13180.0000,12751.0000,12786.0000,13312.0000,12667.0000
8841.5000,8074.0000,9687.5000,9365.0000,7596.0000,6662.0000,8323.5000,6525.0000,8649.5000,12214.0000,11784.0000,11815.5000,12403.0000,11537.0000
8174.5000,7553.0000,8974.5000,8617.0000,7129.5000,6228.5000,7731.0000,6050.5000,8039.0000,11315.0000,10881.0000,11015.5000,11385.5000,10759.0000
7615.0000,6979.5000,8371.0000,8100.5000,6745.0000,5820.5000,7169.0000,5702.0000,7421.5000,10545.5000,10213.5000,10282.5000,10790.5000,10134.0000
7095.0000,6485.5000,7843.0000,7634.0000,6432.0000,5558.5000,6771.5000,5424.5000,6938.0000,9976.0000,9625.5000,9683.5000,10185.5000,9521.5000
6679.5000,6083.5000,7425.0000,7206.0000,6058.5000,5282.5000,6403.0000,5081.5000,6478.0000,9434.5000,9133.0000,9254.5000,9648.0000,8988.0000
6311.0000,5763.5000,7095.5000,6876.0000,5796.0000,5000.5000,6072.0000,4842.0000,6152.0000,8981.5000,8683.0000,8889.5000,9151.0000,8607.0000
5960.0000,5522.5000,6772.5000,6556.5000,5593.0000,4841.0000,5772.5000,4629.5000,5733.5000,8613.0000,8338.5000,8473.5000,8708.5000,8242.5000
5682.5000,5219.5000,6501.5000,6281.0000,5265.0000,4629.5000,5553.0000,4474.0000,5494.0000,8249.5000,8027.0000,8087.0000,8435.0000,7874.5000
5480.5000,5143.0000,6260.0000,6056.0000,5126.5000,4454.0000,5281.5000,4299.0000,5270.5000,8034.5000,7736.5000,7831.5000,8151.5000,7571.0000
5280.0000,4898.0000,6002.0000,5825.0000,4988.0000,4317.5000,5122.5000,4169.5000,5046.5000,7743.5000,7560.0000,7544.0000,7850.5000,7367.0000
5112.0000,4757.0000,5909.0000,5675.0000,4898.0000,4233.5000,4972.0000,4074.5000,4847.0000,7617.5000,7351.5000,7338.0000,7674.5000,7204.0000
5009.0000,4639.5000,5790.0000,5563.5000,4731.5000,4149.5000,4886.0000,3972.0000,4778.5000,7390.0000,7177.5000,7226.0000,7484.0000,7009.5000
4891.5000,4575.5000,5603.5000,5434.5000,4668.5000,4019.0000,4703.0000,3882.0000,4664.5000,7271.5000,6963.5000,7065.5000,7295.0000,6826.5000
4730.5000,4468.0000,5508.5000,5368.0000,4611.5000,4006.5000,4689.0000,3803.5000,4578.0000,7120.5000,6868.0000,6937.0000,7186.5000,6745.0000
4701.5000,4399.0000,5439.5000,5265.0000,4532.5000,3951.0000,4567.0000,3780.0000,4420.0000,7044.5000,6748.0000,6848.5000,7058.0000,6610.5000
4605.5000,4321.0000,5349.5000,5181.5000,4438.0000,3853.0000,4489.0000,3742.0000,4354.0000,6861.0000,6641.5000,6821.5000,6998.0000,6549.5000
4563.0000,4238.5000,5305.0000,5094.0000,4397.0000,3847.0000,4456.5000,3709.5000,4355.5000,6800.0000,6533.5000,6702.5000,6876.0000,6410.0000
4489.0000,4174.5000,5240.5000,5030.0000,4341.0000,3792.5000,4436.0000,3660.0000,4249.5000,6772.0000,6565.5000,6601.5000,6813.5000,6358.5000
4423.0000,4145.5000,5198.5000,5013.5000,4402.5000,3782.0000,4402.0000,3667.0000,4236.0000,6676.0000,6427.0000,6623.5000,6783.0000,6352.5000
4408.0000,4082.5000,5119.5000,4949.0000,4282.5000,3679.0000,4286.5000,3599.0000,4188.5000,6603.5000,6343.5000,6468.5000,6724.5000,6229.5000
4355.0000,4064.0000,5092.0000,4908.0000,4292.0000,3733.0000,4288.5000,3617.0000,4169.0000,6607.0000,6350.5000,6445.0000,6616.0000,6186.0000
4345.0000,4103.0000,5032.0000,4825.5000,4270.5000,3710.0000,4287.0000,3578.0000,4146.5000,6520.0000,6269.5000,6349.5000,6577.0000,6211.5000
4358.5000,4130.0000,5018.0000,4852.0000,4316.5000,3686.5000,4318.0000,3622.5000,4128.5000,6561.0000,6299.0000,6370.5000,6622.5000,6160.5000
4391.0000,4063.0000,5011.5000,4854.0000,4335.0000,3711.5000,4293.0000,3573.0000,4134.5000,6467.0000,6299.0000,6351.0000,6516.5000,6114.0000
4340.0000,4042.5000,5085.5000,4850.0000,4317.5000,3699.5000,4282.0000,3633.0000,4138.5000,6482.0000,6227.5000,6353.5000,6509.5000,6075.5000
4357.5000,4017.5000,5029.5000,4807.0000,4360.5000,3704.5000,4249.0000,3597.5000,4118.5000,6415.5000,6214.5000,6243.5000,6494.5000,6011.5000
4387.0000,4119.0000,4972.5000,4828.0000,4359.0000,3706.5000,4258.5000,3642.0000,4060.0000,6383.0000,6233.5000,6270.5000,6454.5000,6073.0000
4323.0000,4009.0000,4960.0000,4766.0000,4336.0000,3704.0000,4252.0000,3560.5000,4034.0000,6362.0000,6083.5000,6213.0000,6431.5000,6006.5000
4324.0000,4056.0000,4968.0000,4823.5000,4395.0000,3771.5000,4281.5000,3649.0000,4111.5000,6284.5000,6146.0000,6179.5000,6403.5000,6017.0000
4306.5000,3994.0000,4908.5000,4702.0000,4331.5000,3765.5000,4228.5000,3609.5000,4026.0000,6230.5000,6032.0000,6153.5000,6319.5000,5888.0000
4282.5000,4002.0000,4904.5000,4774.0000,4395.5000,3771.0000,4219.0000,3616.0000,4044.0000,6207.5000,6045.5000,6093.5000,6348.5000,5887.0000
4275.5000,3935.5000,4822.0000,4655.0000,4356.5000,3742.5000,4203.5000,3640.5000,3982.0000,6247.0000,5974.0000,6075.0000,6350.5000,5893.5000
4215.5000,3890.0000,4796.5000,4584.0000,4297.5000,3728.0000,4191.0000,3584.5000,3940.0000,6149.0000,5878.5000,6003.0000,6216.0000,5759.5000
4137.0000,3880.5000,4776.0000,4518.5000,4284.0000,3654.0000,4135.0000,3522.0000,3900.0000,6096.5000,5892.0000,5990.0000,6117.5000,5750.5000
4120.5000,3855.0000,4719.0000,4505.0000,4247.5000,3650.5000,4064.5000,3491.0000,3913.5000,6019.5000,5835.0000,5871.5000,6057.0000,5729.0000
4087.5000,3786.0000,4710.5000,4481.0000,4216.5000,3603.0000,4007.5000,3447.5000,3824.5000,5975.0000,5721.5000,5863.5000,6116.0000,5687.5000
3985.0000,3668.5000,4603.5000,4438.0000,4086.0000,3470.0000,3926.0000,3376.0000,3773.0000,5923.5000,5660.0000,5756.0000,5942.0000,5645.5000
3960.5000,3707.0000,4578.5000,4368.0000,4024.0000,3504.5000,3868.0000,3274.0000,3724.0000,5851.5000,5678.0000,5689.0000,5936.5000,5559.0000
3891.0000,3597.5000,4458.0000,4365.5000,3984.0000,3382.0000,3889.0000,3288.5000,3697.5000,5728.5000,5661.5000,5653.5000,5850.5000,5475.0000
3827.0000,3651.0000,4479.5000,4309.5000,3943.0000,3393.5000,3835.0000,3303.0000,3702.5000,5727.0000,5538.0000,5666.0000,5854.0000,5444.5000
3783.0000,3566.0000,4465.0000,4303.0000,3919.0000,3349.0000,3811.5000,3218.0000,3674.0000,5726.5000,5523.0000,5621.0000,5800.0000,5398.5000
3826.5000,3620.5000,4434.0000,4277.5000,3881.5000,3311.5000,3775.5000,3227.5000,3687.0000,5670.0000,5498.5000,5580.5000,5735.0000,5446.5000
3727.5000,3479.0000,4323.0000,4164.0000,3834.5000,3262.5000,3644.0000,3115.0000,3558.0000,5673.5000,5415.0000,5568.0000,5673.5000,5303.5000
3757.5000,3501.0000,4303.5000,4261.0000,3915.5000,3318.5000,3725.5000,3171.5000,3571.5000,5668.5000,5438.0000,5493.5000,5717.5000,5350.0000
3712.0000,3509.0000,4360.0000,4212.5000,3835.5000,3284.5000,3702.0000,3210.0000,3571.5000,5613.5000,5362.0000,5476.0000,5597.0000,5317.5000
3693.0000,3444.5000,4372.5000,4160.5000,3905.0000,3320.0000,3705.0000,3161.5000,3576.5000,5563.5000,5370.0000,5454.0000,5627.5000,5326.0000
3650.5000,3429.0000,4277.5000,4147.0000,3802.5000,3221.5000,3628.5000,3187.5000,3499.0000,5559.5000,5301.5000,5426.0000,5508.5000,5259.5000
3628.0000,3367.5000,4239.0000,4032.0000,3792.5000,3204.5000,3580.0000,3077.0000,3456.5000,5441.5000,5267.0000,5317.0000,5526.5000,5199.5000
3637.5000,3354.0000,4245.0000,4041.0000,3805.5000,3221.5000,3563.0000,3092.0000,3408.0000,5438.5000,5285.0000,5298.5000,5507.5000,5197.5000
3599.5000,3374.5000,4205.5000,4071.5000,3773.5000,3247.0000,3568.5000,3043.0000,3473.5000,5410.5000,5290.5000,5329.5000,5484.0000,5189.5000
3612.5000,3363.0000,4204.5000,4066.0000,3746.5000,3192.0000,3564.0000,3090.5000,3376.0000,5374.5000,5200.5000,5322.5000,5441.0000,5142.0000
3633.0000,3360.5000,4221.5000,3994.0000,3767.0000,3200.5000,3625.0000,3110.0000,3415.5000,5440.5000,5253.0000,5328.5000,5446.5000,5198.0000
3577.5000,3362.0000,4199.5000,3990.0000,3732.0000,3189.0000,3595.5000,3038.5000,3427.0000,5406.5000,5214.0000,5282.0000,5452.5000,5151.5000
3663.5000,3402.0000,4194.5000,3975.0000,3726.5000,3235.0000,3585.0000,3061.5000,3489.0000,5337.5000,5211.0000,5336.5000,5480.0000,5125.0000
3579.0000,3332.0000,4173.5000,4069.0000,3713.5000,3192.0000,3555.0000,3063.5000,3430.0000,5384.0000,5162.5000,5307.0000,5431.5000,5146.0000
3547.5000,3289.5000,4120.5000,3994.5000,3689.0000,3147.0000,3520.0000,3004.0000,3372.5000,5313.0000,5158.5000,5220.0000,5314.5000,5115.5000
3508.5000,3254.0000,4094.0000,3923.5000,3640.5000,3099.5000,3449.0000,2987.5000,3317.0000,5286.5000,5073.5000,5185.0000,5328.0000,5008.0000
3476.5000,3265.0000,4072.5000,3938.0000,3688.0000,3079.5000,3481.0000,2997.5000,3320.0000,5286.0000,5113.0000,5206.0000,5317.0000,4987.0000
3484.5000,3241.5000,4074.5000,3925.0000,3668.0000,3066.5000,3436.5000,2981.0000,3328.0000,5261.5000,5063.5000,5116.5000,5261.0000,5015.0000
3459.0000,3206.5000,4006.0000,3909.5000,3649.0000,3105.0000,3459.5000,2942.0000,3284.0000,5187.0000,5036.5000,5072.5000,5226.0000,4991.5000
3416.0000,3211.5000,4039.5000,3839.0000,3645.5000,3092.5000,3463.0000,2904.5000,3302.0000,5200.0000,4983.0000,5094.5000,5244.0000,4901.5000
3430.0000,3174.0000,3982.0000,3831.0000,3595.5000,3053.5000,3439.0000,2981.0000,3255.5000,5113.5000,5034.0000,5006.5000,5201.0000,4848.0000
3476.5000,3166.5000,4006.5000,3903.5000,3614.0000,3067.5000,3443.0000,2966.5000,3239.0000,5170.5000,4982.0000,5058.0000,5180.5000,4892.5000
3440.5000,3185.5000,3994.5000,3875.5000,3578.0000,3019.5000,3429.5000,2909.5000,3270.5000,5124.5000,4964.5000,4999.0000,5150.0000,4853.0000
3436.0000,3198.5000,3949.0000,3753.5000,3592.5000,3046.0000,3385.0000,2897.5000,3219.5000,5128.0000,4928.0000,5036.0000,5145.5000,4843.0000
3469.5000,3233.0000,4020.0000,3865.5000,3598.0000,3053.0000,3421.5000,2976.0000,3255.5000,5163.5000,4967.0000,5046.0000,5143.0000,4828.5000
3454.0000,3216.0000,4007.0000,3887.0000,3628.5000,3058.0000,3425.5000,2952.0000,3267.0000,5112.0000,4917.0000,4982.5000,5164.5000,4920.5000
3388.5000,3142.0000,3983.0000,3881.0000,3556.5000,3001.5000,3369.5000,2938.5000,3202.0000,5047.5000,4932.5000,4994.5000,5123.5000,4784.5000
3429.0000,3190.0000,3965.5000,3781.5000,3605.5000,3069.5000,3419.0000,2925.0000,3211.0000,5120.0000,4953.0000,5031.0000,5216.5000,4819.5000
