Task,TaskName,Model,Preprocess,Fold,MacroF1,BalancedAcc,Accuracy
T5_mg_pres,MG Presence,1D-ResNet,raw,4,0.3788652232588159,0.4341436865021771,0.5759493670886076
T6_mba_pres,MBA Presence,1D-ResNet,raw,0,0.5942857142857143,0.5925043748784756,0.6619718309859155
T6_mba_pres,MBA Presence,1D-ResNet,raw,1,0.6649079479119893,0.6661578471279963,0.6984924623115578
T6_mba_pres,MBA Presence,1D-ResNet,raw,2,0.7270471464019852,0.765,0.7727272727272727
T6_mba_pres,MBA Presence,1D-ResNet,raw,3,0.712159625958974,0.7605234960967396,0.7473118279569892
T6_mba_pres,MBA Presence,1D-ResNet,raw,4,0.751030303030303,0.9057971014492754,0.8354430379746836
T7_mixture_order,Mixture Complexity,1D-ResNet,raw,0,0.3785303621637501,0.4095529938226567,0.4694835680751174
T7_mixture_order,Mixture Complexity,1D-ResNet,raw,1,0.6460623001503504,0.6234175181543603,0.6834170854271356
T7_mixture_order,Mixture Complexity,1D-ResNet,raw,2,0.7844904815229562,0.8152615765288087,0.7777777777777778
T7_mixture_order,Mixture Complexity,1D-ResNet,raw,3,0.5191420248809058,0.5256265664160401,0.5053763440860215
T7_mixture_order,Mixture Complexity,1D-ResNet,raw,4,0.587627815538054,0.6123249299719887,0.620253164556962
T1b_thiram_3c,Thiram Semi-Quant,1D-ResNet,raw,0,0.444380775685836,0.4677395068699416,0.5305164319248826
T1b_thiram_3c,Thiram Semi-Quant,1D-ResNet,raw,1,0.4356453599994997,0.451156462585034,0.4221105527638191
T1b_thiram_3c,Thiram Semi-Quant,1D-ResNet,raw,2,0.6523983860443968,0.6966666666666667,0.6565656565656566
